from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5853885;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855618;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855619;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855620;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855621;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855622;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855624;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855625;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855626;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855627;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855628;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855629;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855630;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855631;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855632;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855633;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855634;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855635;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855636;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855637;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855638;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855639;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855640;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855641;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855642;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855643;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855644;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855645;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855646;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855647;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855648;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855649;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855650;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855651;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855652;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855653;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855654;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855655;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855656;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855657;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855658;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855659;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855660;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855661;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855662;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855663;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855664;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855665;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855666;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855668;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855670;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855671;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855672;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855673;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855674;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855675;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855676;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855677;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855678;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855679;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855680;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855681;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855682;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855683;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855684;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855685;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855686;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855687;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855688;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855689;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855690;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855691;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855692;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855693;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855694;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855695;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855696;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855697;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855698;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855699;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855701;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855702;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855703;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855704;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855705;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855706;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855707;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855708;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855709;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855710;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855711;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855712;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855713;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855714;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855715;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855716;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855717;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855718;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855719;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855720;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855721;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855722;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855723;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855724;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855725;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855726;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855727;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855728;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855729;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855730;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855731;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855732;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855733;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855734;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855735;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855736;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855737;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855738;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855739;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855740;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855741;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855742;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855743;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855744;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855745;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855746;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855747;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855748;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855749;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855750;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855751;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855752;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855753;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855754;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855755;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855756;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855757;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5855758;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857488;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857489;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857490;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857491;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857492;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857493;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857494;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857495;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857496;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857497;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857498;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857499;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857501;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857502;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857503;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857504;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857505;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857506;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857507;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857508;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857509;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857510;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857511;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857512;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857513;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857514;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857515;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857516;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857517;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857518;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857519;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857520;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857521;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857522;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857523;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857524;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857525;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857526;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857527;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857528;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857529;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857530;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857531;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857532;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857533;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857534;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857536;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857537;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857538;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857539;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857540;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857541;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857542;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857543;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857544;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857545;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857546;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857547;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857548;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857549;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857550;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857551;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857552;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857553;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857554;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857555;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857556;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857557;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857558;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857559;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857560;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857561;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857562;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857563;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857564;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857565;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857566;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857567;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857568;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857569;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857570;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857571;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857572;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857573;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857574;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857575;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857576;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857577;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857578;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857579;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857580;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857581;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857582;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857583;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857584;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857585;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857586;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857587;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857589;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857590;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857591;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857592;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857595;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857596;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857597;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857598;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857599;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857600;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857601;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857602;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857603;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857604;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857605;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857606;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857607;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857608;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857609;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857610;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857611;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857612;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857613;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857614;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857615;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857616;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857617;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857618;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857619;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857620;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857621;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857622;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857624;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857625;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857626;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857627;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857628;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857629;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857630;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859356;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859357;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859358;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859359;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859361;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859362;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859363;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859364;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859365;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859366;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859367;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859368;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859369;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859370;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859371;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859372;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859373;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859374;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859376;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859377;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859378;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859379;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859380;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859381;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859382;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859384;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859385;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859386;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859387;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859388;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859389;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859390;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859391;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859392;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859393;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
